NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS	TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS		58	0.58301735	1.8753695	0.0	0.03043126	0.467	895	tags=28%, list=8%, signal=30%	
INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888	INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888		36	0.631332	1.8667498	0.0	0.033338916	0.522	2851	tags=58%, list=26%, signal=79%	
EXTRAFOLLICULAR AND FOLLICULAR B CELL ACTIVATION BY SARS COV 2%WIKIPATHWAYS_20250810%WP5218%HOMO SAPIENS	EXTRAFOLLICULAR AND FOLLICULAR B CELL ACTIVATION BY SARS COV 2%WIKIPATHWAYS_20250810%WP5218%HOMO SAPIENS		42	0.6160994	1.8574044	0.0	0.03887923	0.587	1604	tags=48%, list=15%, signal=56%	
CELL KILLING%GOBP%GO:0001906	CELL KILLING%GOBP%GO:0001906		47	0.6031508	1.8518829	0.0	0.041280754	0.621	1519	tags=36%, list=14%, signal=42%	
ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME DATABASE ID RELEASE 93%1236975	ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME DATABASE ID RELEASE 93%1236975		83	0.53994066	1.8518788	0.0	0.03975184	0.621	2226	tags=40%, list=20%, signal=49%	
REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0070861	REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM%GOBP%GO:0070861		18	0.733284	1.8502376	0.0	0.039354406	0.633	1007	tags=28%, list=9%, signal=31%	
TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS	TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS		44	0.59831065	1.8499392	0.0	0.03830113	0.636	1517	tags=34%, list=14%, signal=39%	
HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE		145	0.5016387	1.8485395	0.0	0.03757429	0.643	1917	tags=41%, list=17%, signal=49%	
PHOSPHORYLATION OF CD3 AND TCR ZETA CHAINS%REACTOME%R-HSA-202427.8	PHOSPHORYLATION OF CD3 AND TCR ZETA CHAINS%REACTOME%R-HSA-202427.8		17	0.7424528	1.8409523	0.0	0.04106005	0.685	895	tags=41%, list=8%, signal=45%	
HDAC6 INTERACTIONS IN THE CENTRAL NERVOUS SYSTEM%WIKIPATHWAYS_20250810%WP5426%HOMO SAPIENS	HDAC6 INTERACTIONS IN THE CENTRAL NERVOUS SYSTEM%WIKIPATHWAYS_20250810%WP5426%HOMO SAPIENS		60	0.565543	1.8408055	0.0	0.03988064	0.687	1740	tags=35%, list=16%, signal=41%	
