gene_symbol,logFC,logCPM,F,PValue,FDR
CABLES1,-1.9890131329570169,4.037741758471016,3.782464219142325,0.06643182366522153,0.7062113255610591
RAB11FIP1,1.857422291084274,5.846487052548416,3.8103923094932455,0.06645241071990855,0.7062113255610591
CLSTN1,1.2713611888031453,5.859534667800133,3.810153013749215,0.06646751976409733,0.7062113255610591
MITD1,-1.1716861682851398,5.10048550410479,3.808635672258221,0.06651439584849822,0.7062113255610591
DNMT3B,1.1534814739711432,6.569719915984728,3.8067162549632703,0.06655091704959448,0.7062113255610591
P3H2,2.6521069839685305,4.526058960901794,3.7928791681574703,0.0666176717025195,0.7062373439273858
UFD1,1.3806304064762163,5.157421822552522,3.8028398059971553,0.06671582822604316,0.7063856324064112
SP110,1.111667668058365,6.647188719941009,3.7992184417991037,0.06679320875882296,0.7063856324064112
PROM1,-1.1600330395633018,7.103586786564761,3.798135187232308,0.06682460821908962,0.7063856324064112
BEX2,-1.5336155869611299,5.077963975395216,3.7952473971878065,0.06691867670295096,0.7066998329120292
EGR3,-2.0275647979596294,3.007412044391807,3.705980061010692,0.06703218022958392,0.7072184778688955
NEURL1,-1.942049610011444,1.9442136522300364,3.64083926775922,0.06718532053843992,0.7081539112031532
DAAM1,-1.070840819148455,6.256588180605393,3.7825002482961145,0.06736973895979652,0.7086747282731476
HMGN5,-1.2425215605982507,6.312751157578751,3.779840393057537,0.06745819691617978,0.7086747282731476
PIK3CG,1.2684239449617343,6.153081679383086,3.778700391858815,0.06748595425812726,0.7086747282731476
SART1,1.6376309914247096,5.367175766476537,3.778176105509236,0.067518643604054,0.7086747282731476
POP5,-1.1594842151999696,5.649695966500131,3.777492912339709,0.06755735595939047,0.7086747282731476
PTGS1,-1.7684959755902634,5.1074469334762,3.77261579944884,0.06763955186034586,0.7088599218341398
RCAN1,1.7940471300823413,5.521595914298379,3.7647039744843522,0.06796042395254077,0.7115436952056771
RASSF2,1.0523296330413516,7.021063716550986,3.7599958456547844,0.06807946083791049,0.7121111603645437
MAML2,1.593980562187826,4.644684218242755,3.7551340737894376,0.06822770162585894,0.7124858719354481
MACROH2A2,-2.020682292744937,2.9123677741102876,3.657082239924339,0.06824502752217895,0.7124858719354481
RPS3A,-0.934577154950922,9.160222370145918,3.7508954034551425,0.06836666743388783,0.7130779757135708
ZDHHC15,-2.1027366870217588,2.7195446689528557,3.6339057718664685,0.06865827874207724,0.7153730415557523
CAMKK1,2.434248687774646,3.327439961787225,3.6916746482633527,0.06892145607489973,0.7153730415557523
LRP5L,1.7666529813797727,4.601526035962915,3.7325311855785808,0.06894382672625504,0.7153730415557523
RANBP10,2.112949230432611,6.256873348799402,3.7349344516499103,0.06894509565876687,0.7153730415557523
KLHDC2,1.4392272630373677,5.793994037543875,3.733602750169273,0.06901061210907174,0.7153730415557523
WASF2,1.2397178665206448,8.541897985207461,3.7310010067383717,0.06904004966317857,0.7153730415557523
NAV1,1.4729001790348193,6.343976678906227,3.7320648211139975,0.069042649917973,0.7153730415557523
CCDC141,3.071983898842893,3.5649647573370116,3.6847854322680194,0.06922797282859816,0.7162350595234813
RPL35A,-1.0081019869525203,9.02114223793415,3.7234371133717317,0.0692977614145576,0.7162350595234813
JAML,1.6189032357098565,7.140345791729441,3.7232426389217808,0.06932148486510613,0.7162350595234813
INPP1,-1.7467604395019087,3.038152180062392,3.6449472280299737,0.069392310244235,0.7162929919289784
RGS18,-1.4432747021816736,4.967920821396492,3.7189362280259366,0.06947360221629052,0.7164587541234918
ZXDB,-1.5060375989874646,5.090262552532817,3.7136332052456797,0.06966567908735849,0.7175817745118656
CD22,1.662024219319341,5.176244540676937,3.711539867194747,0.06975885697833507,0.7175817745118656
MUC16,6.862689359388997,2.2936535275765118,3.6597263930280794,0.06983218653854076,0.7175817745118656
TUBB,2.494705386186213,3.3186032407953157,3.667304055407515,0.06984384202432709,0.7175817745118656
TPSD1,6.014228039729101,1.4020081432150207,3.5943994532709036,0.07008544739163577,0.7193910922451735
ENAH,-2.1444758164707007,2.812637155388047,3.5923989086883545,0.07018856699076544,0.7197768732582417
PHACTR1,1.369444558245983,6.940808983787036,3.690310983189901,0.07045940965623847,0.7206014608310931
CDK19,-0.9535825277664124,6.677945319217351,3.6891122871699373,0.07051708613711857,0.7206014608310931
UBR2,1.0809903568036743,7.640843159936741,3.688213504462381,0.0705189967118883,0.7206014608310931
NLK,-1.1587635003563255,5.677740358957258,3.6898911622811075,0.07053141859177138,0.7206014608310931
PLEKHO1,1.6222384947638349,6.583042843098781,3.684709288766907,0.07066702220812274,0.721281353694892
ZNF512,-1.086300736669367,6.105373532789984,3.6837752272910915,0.07072931056445404,0.721281353694892
S100A6,-1.0401351535052914,7.972632970730029,3.673680063133292,0.07102741085345841,0.7230038073627283
NCF1,2.1393440345662356,4.1781221370347446,3.662883703567704,0.07102987418231665,0.7230038073627283
NR2F6,-1.7868342034804756,3.262214497163742,3.6075527812123656,0.07110932656793738,0.7231423460144965
SLC26A2,-1.4371548850888323,5.5488152643805275,3.6713165870338087,0.07118021903928229,0.7231936593047524
TRAPPC6B,-1.1727982894409303,6.0755569527456315,3.667586465675317,0.07130029151850785,0.7237440866430422
MILR1,1.6670873988324884,4.476793491845092,3.655854531940805,0.07159091524290707,0.7254946373764987
PRADC1,2.1814193596918376,4.177624868903523,3.6486898023356584,0.07160486086826227,0.7254946373764987
FBXO46,-1.59776195034833,4.376119887813462,3.646136632310602,0.07169907911687796,0.7257797105443969
EZR,1.2106659159153241,8.781848101910654,3.650776651320091,0.07183072963126279,0.7264428209393732
SEMA4D,1.0504037277688054,7.576313890304946,3.6439685791354957,0.07208063336126698,0.7282995365287904
RBM47,1.7640790595325944,5.633076704393501,3.640368386266411,0.07225970986463927,0.7291218742960213
ST8SIA6,-1.5356953414431613,4.452725182060996,3.6323403505067384,0.07229479387311001,0.7291218742960213
H1-3,2.270140513487263,3.7956998602119976,3.614052005229588,0.07236276110414061,0.7291378029419967
PALB2,-1.5195891600340676,3.444475347888237,3.5922648203511893,0.0724779566432008,0.7296291455657877
B4GALT1,1.2395521548076958,7.121349563381359,3.6281183904890786,0.07265884714982612,0.7306828398193472
SRGAP2,1.400985027578119,5.961632539959159,3.6276222292331934,0.07271568277542989,0.7306828398193472
HLA-DMB,1.3112471034722915,5.526241635304033,3.62467318502683,0.0728378964526007,0.7312418800172885
ACOT7,1.7001855209542667,4.242352516761404,3.614593570706009,0.07296358634011699,0.7318347660032009
UMODL1,1.421759467729065,5.410980841591174,3.6149765126301694,0.07318908657925377,0.7334267681568833
KIF17,3.0600297790399047,2.535281044244225,3.54728580633474,0.07338650169814517,0.7347346838201718
AMER1,2.0297155519852477,4.0608628561710605,3.594050218193011,0.0734702005504298,0.734902743757168
KDM7A,1.7142508367731322,5.352479829918353,3.6041966926344595,0.07356917009447338,0.7352231075046416
SERTAD3,1.8521778847499757,4.826062923704316,3.600392321857174,0.0736484960050878,0.7353467560217084
ITGB1BP2,2.304502239760124,2.7381063175651845,3.537920180426472,0.07373786975836161,0.7355704119492148
MERTK,-1.5732900830282281,3.533985282255466,3.5600499935947156,0.07388226242137838,0.735709088825852
FRMD3,3.799241023445174,1.9511715899048805,3.516236194208748,0.07391899422932172,0.735709088825852
METTL25B,-1.6951604946670384,2.634057449998366,3.496717621751261,0.07395273004313399,0.735709088825852
MFAP3L,-2.2710905585863013,2.412177159557488,3.4608336649527374,0.07410711465800596,0.7365777740170855
BCL7C,-1.720290375609448,3.4116041089492204,3.527878417482103,0.07451786502193324,0.7396838114526006
NAP1L4,1.67732962145212,5.620954627814255,3.57755090076987,0.07455430932149949,0.7396838114526006
DYSF,4.4081681168927895,3.0151942071264823,3.548777277883357,0.07462315947318036,0.739698700806805
ZNF420,-1.8411151732918765,3.890660264607553,3.5424812933140535,0.07479232059552182,0.7407069946804474
NARF,1.114172127467552,7.470137716638796,3.5628734041189154,0.07505081575532853,0.7423155075936962
NUTM2G,3.595908102418949,3.399258220638322,3.524046938600615,0.07508991431636133,0.7423155075936962
MPEG1,1.1607574616743979,7.216366422079561,3.5580336915014232,0.07523652464160868,0.7428396309445316
PRKCD,1.4849074845442516,5.836167004441422,3.5581378972996953,0.0752782035182795,0.7428396309445316
DEDD2,1.690581601793727,5.379049067963186,3.5534915186793756,0.07545330423610294,0.743899138622189
LXN,-1.3196107191052044,5.1318569000095975,3.550333675079946,0.07556810911341903,0.7443628182894002
PDIK1L,-1.2794132337308453,5.491554348485073,3.5459192202172565,0.07575788006677782,0.74513787222071
DRAM1,-1.2554304693542147,4.879180388475673,3.5408439207446447,0.07588923555678126,0.74513787222071
KRTCAP2,2.8769339844886885,2.34019661703885,3.4731091703626666,0.07591527433151611,0.74513787222071
PRR12,4.5084061583806685,1.9647982669112465,3.463179492718217,0.07600632035082876,0.74513787222071
C1orf198,-1.8358557138967395,3.6748232839719246,3.50103909364616,0.07605104604137566,0.74513787222071
ENSG00000263264.1,3.1752865149437595,2.468542473287811,3.4774841321408503,0.0760538609450438,0.74513787222071
GAPDH,1.5670035843189283,8.359696935623939,3.528197912667011,0.07635573534623948,0.7474287355684031
CBX4,1.3077251948254875,6.658317906283267,3.5231324143205995,0.07657614661551912,0.7489188052344136
OAZ2,1.5196717991205002,6.575417765401093,3.518511642129692,0.0767569935151779,0.7499737955289993
MACC1,-1.4621098920698214,3.997856435756847,3.5003647245505074,0.07682058817901523,0.7499737955289993
SMIM18,2.455302011979994,2.9280448829404957,3.459478039705551,0.07710368534474996,0.7500150135209556
AP2A1,1.7660027562841278,5.215781390837846,3.5062987450763945,0.07724482279682009,0.7500150135209556
TMPRSS4,4.991195982960986,2.0669143282766704,3.461581455391897,0.07727325316044192,0.7500150135209556
TBC1D14,2.3203985022594904,3.0590066144141446,3.4586455487444154,0.07731524250911047,0.7500150135209556
PRKCQ,-1.3758363458376273,5.4214802874536785,3.503723396175431,0.07736951148730742,0.7500150135209556
NETO2,6.573817283533594,1.980231418132189,3.436625764310968,0.07748885918789734,0.7500150135209556
ERLIN1,-0.989355516308574,6.362157093517921,3.499864459726035,0.07749570840680486,0.7500150135209556
A4GALT,5.1150755672012105,2.4880559286338877,3.461285897745175,0.0775086812045398,0.7500150135209556
USP18,2.849285182783787,3.5542110705856564,3.468026725188363,0.07752199928527008,0.7500150135209556
NACC2,-1.8225742250750905,3.1790143822456924,3.437803311820349,0.07756213378413206,0.7500150135209556
SEMA7A,2.1655780498596036,4.750198493231656,3.4939742600144137,0.07757598610214017,0.7500150135209556
PLP2,1.1426795003339993,7.838807539611217,3.49110056162857,0.07779219655873518,0.751285020833122
FCGR2B,6.565136859063167,2.0620500644005073,3.423179499629426,0.07800651799833766,0.751285020833122
ATXN7L1,-1.4721751530369898,4.495255107977907,3.4800463090406417,0.07803017160274754,0.751285020833122
TSSK4,3.2479554398426465,2.519574222660044,3.4307178801116622,0.07803722114249174,0.751285020833122
POLM,2.0560119887870956,4.186268117786331,3.475083675874977,0.07810464817809001,0.751285020833122
YTHDC1,1.3059688871131692,5.367357151489413,3.4830394944831506,0.07817726524697362,0.751285020833122
YWHAE,1.6268720745746066,5.85751981424027,3.481487021129249,0.07821981364325806,0.751285020833122
CD1C,2.7473598280161835,4.385427550709551,3.4663814943783904,0.0782545810646537,0.751285020833122
TMEM39B,1.5239625165140311,5.076860389501387,3.473762344933035,0.07852727132256355,0.7525763767488642
TNFRSF1B,1.7016797969804984,5.129743744536788,3.4731905078808696,0.07853998785976611,0.7525763767488642
UXT,-1.2826727038196852,5.0438653524326655,3.467788257231273,0.07874688596191282,0.7525763767488642
LRP1,2.5293310571602268,2.978812747071462,3.4162139842713883,0.07889971482545838,0.7525763767488642
SLC30A4,3.2190984389331607,2.6161407714750067,3.4071028753879045,0.07908544656009046,0.7525763767488642
TMIGD2,1.8715408908075422,4.489677736502926,3.454844902913685,0.079105464068067,0.7525763767488642
EXOSC3,-1.2843905189002276,4.5567999248788915,3.455275118180044,0.0791145338755417,0.7525763767488642
DPP9,1.6001017010682683,5.939700397245115,3.4561629711589346,0.07922115849227264,0.7525763767488642
TMEM181,-1.3361731967500268,6.476709780209531,3.4557615713818963,0.07923285357769776,0.7525763767488642
FCN1,3.334271602996692,2.669513612306596,3.403979328465485,0.07923888866176905,0.7525763767488642
PRKACB,-1.1702257566392424,8.47903695865787,3.453699458492083,0.07926706209918573,0.7525763767488642
RAB9B,-1.8094404282544456,2.593083349054487,3.3663416001822775,0.07927776395075986,0.7525763767488642
TADA2B,1.908936029186317,4.038355103471516,3.4437741204730554,0.0792798750704212,0.7525763767488642
APP,1.2155526146485942,7.2869994487319,3.4445303375450322,0.07964394788563049,0.7553795160862519
WDR35,-1.36584410585165,4.651932152406779,3.4359391529352683,0.07991944784473261,0.7562161313879113
ASB9,-1.5371856846045402,2.8121478040940002,3.367455724405494,0.08001670870551938,0.7562161313879113
AKNA,1.1880268388598325,6.911492963306582,3.4350645345828443,0.08003316338723222,0.7562161313879113
WDR26,1.2039672022071826,8.457962880545402,3.4344826743694323,0.08003677431856397,0.7562161313879113
CYFIP2,0.9848480555539676,7.739649924802078,3.4320594138763036,0.08013936078564748,0.7562161313879113
RPL22,-0.958860012718561,9.40903319453297,3.430131238203724,0.08021028608457238,0.7562161313879113
GLG1,1.199283313581802,7.639903689126176,3.430235044822324,0.08021413029836262,0.7562161313879113
ITGA4,0.9229240949121958,8.695988139171085,3.4283335228693566,0.08028398810921787,0.7562255929704458
GNA13,1.2490784955607437,7.978737520835875,3.4264943015416636,0.08036221149963352,0.7563137694091474
TDRKH,-1.9881238469320268,2.5562419265410004,3.314589011606061,0.080807137879867,0.7593652841329235
UPK3A,3.5185188283399786,2.4711190174525832,3.3627071407929727,0.0808748318175813,0.7593652841329235
POU2F1,1.1391246784906237,6.501931058511502,3.411095076911341,0.08102016877410123,0.7593652841329235
S1PR2,2.66051280890413,2.81110840757717,3.3579593101486394,0.08107776429000635,0.7593652841329235
LRIG1,3.009780854523715,3.1673487603860853,3.3703760347923963,0.08111150657148238,0.7593652841329235
DPP3,2.069590808180971,3.608138062399468,3.3854356416760925,0.08120055548419478,0.7593652841329235
RAB40B,-1.812473886807627,3.085660907823196,3.343489435483903,0.08122199663062207,0.7593652841329235
ARHGAP21,-1.25155665152072,5.2731928201595615,3.4053967572844295,0.08129202357136943,0.7593652841329235
NUDT22,2.406309035144413,4.145407234234112,3.3912860283758977,0.08130871111174708,0.7593652841329235
COMMD9,1.131645695123981,6.21511773593887,3.4008252603686655,0.08145350844218484,0.759900183185431
CMKLR1,2.7405391184807684,2.346055684366204,3.3293264680805557,0.0815043627235216,0.759900183185431
CYREN,2.040192404323241,3.611733867782638,3.3763834976544187,0.08163165850259138,0.760441480351112
SENP5,1.0910225597072234,6.631044682309801,3.392422916056835,0.08178448636178759,0.7608273770152061
GNAQ,-1.0130717873785138,8.449363712067699,3.388442222122958,0.08192296580311687,0.7608273770152061
ABCA6,3.818473462718863,2.7323450238002502,3.3454447724559766,0.08210186512024292,0.7608273770152061
RADX,-1.9233790512716356,2.7685421071228418,3.302309840009133,0.08217524123875038,0.7608273770152061
POLG2,-1.030484544972965,5.789048180627891,3.383360793272237,0.08220799951109226,0.7608273770152061
EIF3E,-0.9505980630329561,9.791811076535183,3.379265190596444,0.0823006838400198,0.7608273770152061
C15orf39,1.4498365557138593,5.759016908567552,3.377877885524109,0.08242398695805069,0.7608273770152061
SEPTIN10,5.15092309631136,2.4278212802889367,3.342905762778239,0.08244866216776284,0.7608273770152061
BACH2,1.4361459860034314,5.639739681398596,3.375211204978319,0.08253793585670836,0.7608273770152061
C1QTNF3,-1.5030438280111322,3.888932724500877,3.357496873367698,0.08254931694883301,0.7608273770152061
ATAT1,2.717161625147158,3.2790685842706075,3.338664908262141,0.0825782796889507,0.7608273770152061
PRMT2,1.0438410202257558,6.653464298538305,3.372885212783187,0.08259741475155244,0.7608273770152061
CERS4,1.9565484690403376,4.326995795042065,3.3666683702656828,0.08262815253234308,0.7608273770152061
APBB1IP,1.0184209589434858,7.220893354245207,3.3689185092158582,0.08274892628024319,0.7608273770152061
PUF60,1.691723877892122,5.699018372244759,3.3697393692336495,0.08276072128869646,0.7608273770152061
MOCOS,6.462855715441528,1.9953773658199792,3.302700754532442,0.0827857206542925,0.7608273770152061
BIK,2.2473720079915025,4.580418105591838,3.3617265317974554,0.08285072775290782,0.7608273770152061
RPL32,-0.8434469441605922,9.819297643536586,3.362100639861588,0.08302051073230979,0.7612463818792333
MAP3K14,1.8657201113668505,4.065516116350621,3.35358906125237,0.08306754955895271,0.7612463818792333
RRP7A,1.6251032253558897,5.995989847444982,3.361425593667516,0.08310428952683244,0.7612463818792333
ELOVL7,-1.8603710859354838,3.3124186672336116,3.305308505191318,0.083294578653218,0.7617567619935071
PLEKHM1,6.778887004578428,2.1766893575572945,3.310109350616363,0.08329872267633634,0.7617567619935071
SCHIP1,2.1405538127808468,4.167501549655583,3.342956368133623,0.08351721827692128,0.7618975204760976
HIVEP2,1.7523832045654404,4.857663557363527,3.3503415796460465,0.08353919655322374,0.7618975204760976
CLIC3,2.778195181356824,3.1106900428151874,3.3034287410264995,0.08361876501652606,0.7618975204760976
KLF6,1.254391379017653,9.228179329024439,3.34438883480466,0.08377156572097531,0.7618975204760976
ZNF234,-1.7798547454100986,2.339386019799079,3.2363805464991846,0.08384716476207711,0.7618975204760976
NPM3,-1.775350410693498,4.103133328534515,3.3185621958245215,0.08416936989939283,0.7618975204760976
PTPRS,1.8295339291018233,4.532518433862362,3.3319935560014007,0.08422620385618668,0.7618975204760976
YIPF2,2.5380590270409824,3.7785332148676494,3.313910283113701,0.0842274036682173,0.7618975204760976
IGF2R,1.4493533332533177,5.492174772370565,3.3345158727675757,0.08426489586298024,0.7618975204760976
FBXL13,2.1083108623554665,2.635609580211164,3.274870201352273,0.08437202540836002,0.7618975204760976
TCL1A,3.997982110358215,2.24324426069283,3.2750730202790446,0.08437669989790736,0.7618975204760976
TOR3A,1.2856505198312689,5.971987335686571,3.330841183856143,0.08440855060027468,0.7618975204760976
RAD9A,1.8530780548578807,4.028193903640889,3.3189582188865714,0.08451794603976721,0.7618975204760976
TMEM63B,2.6732902310888087,4.247635696353396,3.3122511720681262,0.08454582533107773,0.7618975204760976
DUSP18,2.1492315706542455,3.0203295129621646,3.282341010781309,0.08462990654545326,0.7618975204760976
AGTPBP1,1.0775318213738623,6.462372075296588,3.323671564376315,0.08469577357534078,0.7618975204760976
SLC12A3,2.821237664950487,3.1704907900838233,3.2794818271899326,0.08477024141145226,0.7618975204760976
LSM14A,1.4138275367487496,5.60060138148267,3.322691857824448,0.08477098036975741,0.7618975204760976
ESRP2,3.0378539460763245,2.7797307126985173,3.2746098482349657,0.08477501241803953,0.7618975204760976
UBXN6,1.8886472183140697,6.530118539282643,3.320534137133051,0.08483114334641824,0.7618975204760976
ABCC10,2.6551784996685055,3.082673117402936,3.2750884013970887,0.0848377599744696,0.7618975204760976
HK1,1.8504543866531349,7.627886244684167,3.319737137852643,0.08484026837314644,0.7618975204760976
CD47,1.3592996638193788,9.439219528566715,3.315782560962568,0.08500039914169888,0.7627119148474499
HTR1F,-1.6125496893952445,4.670861783339572,3.3107560773282847,0.08509497847858166,0.7629372641879694
GARNL3,2.7165240842817537,2.218387481512476,3.2437488680208557,0.08517315675408346,0.7630153186216139
RPS17,-1.1817232193650626,7.842959819281552,3.3063565063444753,0.0854203115232482,0.7639084349375128
MTLN,-1.385930026787128,3.8709269508423776,3.289236851870863,0.08545741635492393,0.7639084349375128
NOC3L,-1.1494459862687367,5.866245732405687,3.3064702577398593,0.08548151384304864,0.7639084349375128
TMEM11,1.4277900972643907,5.1435008390269115,3.30363980398634,0.08559898247176294,0.7641980363748512
NVL,1.6749756755498373,4.98421733682331,3.299699801296492,0.08574381223342875,0.7641980363748512
ANO10,-1.7804178122849332,3.4646776650211164,3.2602289999339877,0.08577955989738124,0.7641980363748512
CD52,-1.3391924243598863,4.9432836569896175,3.297898355488673,0.08580139030114517,0.7641980363748512
DDX50,-0.9546286493560281,6.20717656705993,3.2970924856776294,0.08587373993085626,0.7641980363748512
PI4KA,1.1819161992400635,6.833149805055541,3.295002986307442,0.0859314007942221,0.7641980363748512
SPDYE2,1.6337403769377925,5.555587047687354,3.292191921519229,0.08609506872526929,0.7645215066076861
HESX1,-1.4393689621047745,3.8123071293134303,3.2674440047661286,0.08635927834959102,0.7645215066076861
THAP3,1.8558630744219193,4.557523151406028,3.2829757388869463,0.08636625459761098,0.7645215066076861
DOCK10,1.0101072664083692,6.4757483263668005,3.2837985438792674,0.08643580471255352,0.7645215066076861
PRDX2,1.9452771694491549,7.100881362484346,3.282828600398094,0.08646388124979154,0.7645215066076861
APBB1,-2.357152460392454,2.0107276866563093,3.1716009078430694,0.08650872211717031,0.7645215066076861
MARCKS,2.0176768189068284,6.169903183593625,3.2794948326544087,0.08663441614654029,0.7645215066076861
NADK,1.6005461884502632,5.569834225816292,3.2788875585109825,0.08668310400204464,0.7645215066076861
BIRC5,1.1723444569131944,5.934207492348006,3.2785310538742056,0.0866927267109999,0.7645215066076861
GABARAPL2,1.4228321108504587,8.006375605649545,3.275445354547126,0.08677428692035519,0.7645215066076861
UFSP2,-1.6789829459665668,3.141120230079145,3.2199877361167073,0.08692400156767831,0.7645215066076861
GANAB,1.2967084143866254,6.451071931218419,3.271124445552486,0.08699942821961851,0.7645215066076861
TOX2,2.808149432450574,3.2003647119703627,3.228335339226213,0.08705037840785261,0.7645215066076861
DPY19L1,-1.4102075131195104,5.119464074453633,3.2702593460169447,0.08705227547977117,0.7645215066076861
DTWD1,-1.0127361309391703,6.063469484187036,3.2695411435970216,0.0870984948858342,0.7645215066076861
ABCC4,-1.015835956769722,6.269353421581511,3.2689772744985452,0.08711427413292223,0.7645215066076861
RPL31,-0.8785183068781441,10.071986218668028,3.265666541162273,0.08720392663747888,0.7645215066076861
AMOTL1,-1.5296232454978766,4.210334332878238,3.255377374356221,0.08722074549571436,0.7645215066076861
CARHSP1,1.6041351439032858,4.799571387624575,3.2638988028203526,0.08730602589490959,0.7646587578977607
SPIN3,-1.6317110339997296,3.5151094969319607,3.2334875443069926,0.08746780883445941,0.7654652943656316
CCDC51,2.918096458212183,3.9599680658539356,3.237860475419227,0.08762164687707764,0.7656886868003853
MRPL28,1.2708239434974409,6.169483939590141,3.256737265994557,0.08765400658006658,0.7656886868003853
ERMAP,1.7431720848852832,4.552606259383271,3.2537257960710595,0.08770248274559635,0.7656886868003853
CADM1,4.488082755666057,1.9141019462588655,3.181543420744353,0.08799400998799248,0.7676236788706287
ABI3,2.3611469530332894,3.0650465414903403,3.2022895856550164,0.08819052842588876,0.7687274394456637
GRN,1.2973831487688454,7.220342850861858,3.2408629436625,0.08833660172257524,0.7687918901664278
ZNF608,1.6481678846621184,4.396483088065766,3.237423100127481,0.08840341358523947,0.7687918901664278
NAT14,-1.6800993302174105,3.38649903444575,3.1975295464479565,0.08840791744333955,0.7687918901664278
POP7,1.3324706202593872,5.524331563014187,3.2380935696137065,0.0885204742281324,0.7690162785637721
LRRC8A,1.4038225308764418,5.572778184558995,3.2368578478660646,0.08857375875290648,0.7690162785637721
RPS5,-0.7850598496527125,9.505929301095904,3.2305074050282743,0.08879107975174275,0.7692020965578314
GINS4,2.235169605495029,3.170791795505348,3.191605633976569,0.0888658580896401,0.7692020965578314
AFG3L2,1.5475878652335788,4.85971468313887,3.2274670007030886,0.08896785263066632,0.7692020965578314
CD2BP2,1.581983366014764,5.6517050307919225,3.22804561423424,0.08896982892948115,0.7692020965578314
SMIM10,-1.7115713846729568,4.330114499695893,3.218370889251377,0.08902100709619706,0.7692020965578314
WT1,2.772073352093955,3.1887488576663054,3.186525364666432,0.08915150073624621,0.7692020965578314
SDK2,1.3857296206677743,5.79977861034373,3.2215991674813402,0.08926396424539572,0.7692020965578314
DPH1,2.3963046946504143,3.2262927323099655,3.1870963585869494,0.08932861318817198,0.7692020965578314
DNMBP,-1.647592026721006,2.6724342162386328,3.1434118180968977,0.0894339310898428,0.7692020965578314
IGLC3,3.8783262268725585,5.316355632646652,3.2033515017734855,0.08944530144434552,0.7692020965578314
CEP15,-1.7617676522483974,2.9704175184980746,3.1549404513172687,0.08963582366443412,0.7692020965578314
NOXA1,2.665240749287707,2.776808737913987,3.1625860404025543,0.08968249759578986,0.7692020965578314
PGBD4,-1.5204584498236662,3.299698722553219,3.172140843930081,0.08978620114532875,0.7692020965578314
CTU2,2.6801705653658052,3.388068582356331,3.170943125850171,0.08993075222174575,0.7692020965578314
DBN1,1.5612823490860641,5.3602134214706645,3.207140272191843,0.089933255713565,0.7692020965578314
ARG1,2.179551519860537,4.755120052354745,3.198856605520598,0.09016005307406927,0.7692020965578314
JOSD2,1.8398305264429327,3.9043694562317017,3.1872228709597694,0.09032811893662492,0.7692020965578314
SKAP1,-1.8902495272706157,2.6957919252098788,3.111278607512123,0.09047623556241152,0.7692020965578314
SAV1,-1.101761927113332,5.429722416119409,3.1932540319062768,0.09059271726228563,0.7692020965578314
JOSD1,-0.910447869095965,6.343462341255584,3.192107469982411,0.09061562675087462,0.7692020965578314
CDK11B,1.729143869618851,4.517609512931416,3.1894285750913314,0.09063375968561126,0.7692020965578314
PRKAB2,-1.4849127376422384,4.476725816879515,3.185193936120098,0.09067634040416135,0.7692020965578314
PARK7,0.8815796930785481,7.8877442881430495,3.189551649384386,0.09068862587558507,0.7692020965578314
P4HB,1.7588932454660768,5.930039961441255,3.1877404973402115,0.09082222916926296,0.7692020965578314
NOL8,-0.8500143454169335,6.897832335442587,3.1850855481530442,0.09092090117133318,0.7692020965578314
RB1,1.0614297513969846,7.73692997664573,3.182648741734722,0.0910131967665203,0.7692020965578314
PDK1,1.3630860539666312,5.703530358607919,3.1838088806370015,0.09101929958759698,0.7692020965578314
DUSP10,-1.1173717875681364,5.639958871441224,3.1836285462430993,0.09104250316773824,0.7692020965578314
TMCO6,2.235607128173972,4.429762888456079,3.1773418849814807,0.0910427482138206,0.7692020965578314
LGMN,1.3698028607720678,6.628743200952345,3.1819161885356846,0.09107239254977781,0.7692020965578314
MYH9,0.9427357694944165,8.102385287026054,3.1802178463050734,0.09112367146231987,0.7692020965578314
NPRL3,1.5670990424869384,6.239065347351697,3.1808373110476986,0.09113796190703606,0.7692020965578314
ZNF248,-1.1973139682718796,4.992790717814213,3.1803630943928507,0.09115362149948107,0.7692020965578314
MYDGF,1.4147077735115676,6.7819844805650344,3.1796160412390546,0.09117592131026485,0.7692020965578314
RAD51AP1,1.4661657862363648,6.523624918389022,3.179552849008052,0.09118679720929908,0.7692020965578314
CETP,2.9350103359186144,3.072725131127927,3.1417980754932593,0.09120254479313519,0.7692020965578314
ENSG00000256222.2,2.445756531235671,2.369127591019064,3.119718422415866,0.09120972704204983,0.7692020965578314
BORCS6,-1.9942191504450633,3.1472429379099074,3.1120087008193185,0.09143636311822738,0.7692020965578314
CD84,-0.994400437441574,6.294317005399849,3.1739507607940705,0.09147088642275944,0.7692020965578314
KIF13A,-1.3247563274122405,5.485753459117001,3.17419918084896,0.09148423600369335,0.7692020965578314
SLC22A4,2.0398479041632234,4.510291974157588,3.1691804455240633,0.0915130941376426,0.7692020965578314
SPTBN5,4.503138648503028,1.9734430127547338,3.108102147887399,0.09161118108909778,0.7692020965578314
MRPL30,-1.4543599501678823,4.949426132070876,3.1684607458470695,0.0916777542260222,0.7692020965578314
MAN2C1,1.8829334696328865,4.2643598492535535,3.1635442107517133,0.09169215688485167,0.7692020965578314
GAB2,1.116620996382111,5.972806910621657,3.168178104940155,0.09174676741243369,0.7692020965578314
LY96,2.2709309686774852,3.858187929068267,3.1514935535212505,0.0918609112925758,0.7695716161146912
